YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2016,Wisconsin,Florida,4497
2016,Wisconsin,Georgia,9198
2016,Wisconsin,Illinois,15818
2016,Wisconsin,Kentucky,742
2016,Wisconsin,Louisiana,2
2016,Wisconsin,Maryland,1889
2016,Wisconsin,Massachusetts,1313
2016,Wisconsin,Michigan,7032
2016,Wisconsin,Minnesota,10217
2016,Wisconsin,Missouri,1546
2016,Wisconsin,Nevada,2952
2016,Wisconsin,New Jersey,2765
2016,Wisconsin,Ohio,1110
2016,Wisconsin,Pennsylvania,128
2016,Wisconsin,Texas,3444
2016,Wisconsin,Virginia,1940
2016,Wisconsin,Washington,1562
2016,Wyoming,California,831
2016,Wyoming,Colorado,4585
2016,Wyoming,Georgia,203
2016,Wyoming,Illinois,1101
2016,Wyoming,Minnesota,225
2016,Wyoming,New Jersey,156
2016,Wyoming,New York,20
2016,Wyoming,Texas,1036
2016,Wyoming,Utah,4061
2016,Wyoming,Washington,60
2017,Alabama,Colorado,834
2017,Alabama,Florida,2158
2017,Alabama,Georgia,13592
2017,Alabama,Illinois,3888
2017,Alabama,Maryland,770
2017,Alabama,Michigan,629
2017,Alabama,Nevada,748
2017,Alabama,Texas,3586
2017,Alaska,Alaska,6330
2017,Alaska,Arizona,342
2017,Alaska,California,1141
2017,Alaska,Colorado,879
2017,Alaska,Georgia,226
2017,Alaska,Hawaii,781
2017,Alaska,Illinois,1318
2017,Alaska,Minnesota,1233
2017,Alaska,Nevada,157
2017,Alaska,New Jersey,26
2017,Alaska,Oregon,1972
2017,Alaska,Texas,318
2017,Alaska,Utah,62
2017,Alaska,Washington,18055
2017,Arizona,Alaska,342
2017,Arizona,Arizona,3552
2017,Arizona,Arkansas,729
2017,Arizona,California,50305
2017,Arizona,Colorado,19182
2017,Arizona,Florida,5622
2017,Arizona,Georgia,7859
2017,Arizona,Hawaii,3385
2017,Arizona,Idaho,2226
2017,Arizona,Illinois,14313
2017,Arizona,Indiana,2672
2017,Arizona,Iowa,1609
2017,Arizona,Kansas,730
2017,Arizona,Kentucky,1000
2017,Arizona,Louisiana,752
2017,Arizona,Maryland,3556
2017,Arizona,Massachusetts,3206
2017,Arizona,Michigan,5877
2017,Arizona,Minnesota,8451
2017,Arizona,Missouri,6115
2017,Arizona,Nebraska,2998
2017,Arizona,Nevada,13736
2017,Arizona,New Jersey,4775
2017,Arizona,New Mexico,3254
2017,Arizona,New York,6077
2017,Arizona,North Carolina,6516
2017,Arizona,Ohio,2557
2017,Arizona,Oklahoma,2080
2017,Arizona,Oregon,7418
2017,Arizona,Pennsylvania,6263
2017,Arizona,Tennessee,2344
2017,Arizona,Texas,22199
2017,Arizona,Utah,11145
2017,Arizona,Virginia,2524
2017,Arizona,Washington,11649
2017,Arizona,Wisconsin,3290
2017,Arizona,Wyoming,162
2017,Arkansas,Arizona,729
2017,Arkansas,Colorado,1663
2017,Arkansas,Georgia,6548
2017,Arkansas,Illinois,2346
2017,Arkansas,Michigan,458
2017,Arkansas,Missouri,1351
2017,Arkansas,Nevada,730
2017,Arkansas,Texas,3003
2017,California,Alaska,1141
2017,California,Arizona,50305
2017,California,California,41499
2017,California,Colorado,48751
2017,California,Connecticut,751
2017,California,Florida,14557
2017,California,Georgia,21799
2017,California,Hawaii,22981
2017,California,Idaho,4797
2017,California,Illinois,35050
2017,California,Indiana,2923
2017,California,Kentucky,2309
2017,California,Louisiana,5949
2017,California,Maryland,7269
2017,California,Massachusetts,16224
2017,California,Michigan,7584
2017,California,Minnesota,14357
2017,California,Missouri,7034
2017,California,Montana,652
2017,California,Nebraska,824
2017,California,Nevada,58051
2017,California,New Jersey,20018
2017,California,New Mexico,1097
2017,California,New York,38439
2017,California,North Carolina,8577
2017,California,Ohio,3118
2017,California,Oklahoma,1051
2017,California,Oregon,31417
2017,California,Pennsylvania,8813
2017,California,Tennessee,6108
2017,California,Texas,44059
2017,California,Utah,32945
2017,California,Virginia,7047
2017,California,Washington,52037
2017,California,Wisconsin,1205
2017,California,Wyoming,779
2017,Colorado,Alabama,834
2017,Colorado,Alaska,879
2017,Colorado,Arizona,19182
2017,Colorado,Arkansas,1663
2017,Colorado,California,48751
2017,Colorado,Colorado,6370
2017,Colorado,Connecticut,1526
2017,Colorado,Florida,12935
2017,Colorado,Georgia,12145
2017,Colorado,Hawaii,1182
2017,Colorado,Idaho,5412
2017,Colorado,Illinois,18999
2017,Colorado,Indiana,4076
2017,Colorado,Iowa,3655
2017,Colorado,Kansas,2654
2017,Colorado,Kentucky,2999
2017,Colorado,Louisiana,3599
2017,Colorado,Maryland,4910
2017,Colorado,Massachusetts,5711
2017,Colorado,Michigan,7143
2017,Colorado,Minnesota,11811
2017,Colorado,Missouri,9070
2017,Colorado,Montana,5963
2017,Colorado,Nebraska,6012
2017,Colorado,Nevada,16230
2017,Colorado,New Jersey,7066
2017,Colorado,New Mexico,2009
2017,Colorado,New York,6922
2017,Colorado,North Carolina,7253
2017,Colorado,North Dakota,3563
2017,Colorado,Ohio,3860
2017,Colorado,Oklahoma,5663
2017,Colorado,Oregon,9348
2017,Colorado,Pennsylvania,6803
2017,Colorado,Rhode Island,249
2017,Colorado,South Carolina,192
2017,Colorado,South Dakota,3025
2017,Colorado,Tennessee,5766
2017,Colorado,Texas,29379
2017,Colorado,Utah,17518
2017,Colorado,Virginia,6938
2017,Colorado,Washington,15549
2017,Colorado,Wisconsin,5372
2017,Colorado,Wyoming,3504
2017,Connecticut,California,751
2017,Connecticut,Colorado,1526
2017,Connecticut,Florida,7945
2017,Connecticut,Georgia,4530
2017,Connecticut,Illinois,4243
2017,Connecticut,Maryland,4971
2017,Connecticut,Michigan,2755
2017,Connecticut,Minnesota,1706
2017,Connecticut,Nevada,501
2017,Connecticut,New Jersey,554
2017,Connecticut,North Carolina,4026
2017,Connecticut,Ohio,188
2017,Connecticut,Pennsylvania,785
2017,Connecticut,Texas,1358
2017,Connecticut,Virginia,1808
2017,Florida,Alabama,2158
2017,Florida,Arizona,5622
2017,Florida,California,14557
2017,Florida,Colorado,12935
2017,Florida,Connecticut,7945
2017,Florida,Florida,4748
2017,Florida,Georgia,70036
2017,Florida,Illinois,26830
2017,Florida,Indiana,5376
2017,Florida,Iowa,155
2017,Florida,Kentucky,4113
2017,Florida,Louisiana,7211
2017,Florida,Maine,14
2017,Florida,Maryland,22096
2017,Florida,Massachusetts,21429
2017,Florida,Michigan,16069
2017,Florida,Minnesota,7878
2017,Florida,Missouri,8349
2017,Florida,Nebraska,413
2017,Florida,Nevada,5754
2017,Florida,New Hampshire,1987
2017,Florida,New Jersey,33869
2017,Florida,New Mexico,78
2017,Florida,New York,39432
2017,Florida,North Carolina,22108
2017,Florida,Ohio,6761
2017,Florida,Oklahoma,102
2017,Florida,Oregon,582
2017,Florida,Pennsylvania,22444
2017,Florida,Rhode Island,6285
2017,Florida,Tennessee,9727
2017,Florida,Texas,27853
2017,Florida,Utah,3089
2017,Florida,Virginia,22194
2017,Florida,Washington,3084
2017,Florida,Wisconsin,4524
2017,Georgia,Alabama,13592
2017,Georgia,Alaska,226
2017,Georgia,Arizona,7859
2017,Georgia,Arkansas,6548
2017,Georgia,California,21799
2017,Georgia,Colorado,12145
2017,Georgia,Connecticut,4530
2017,Georgia,Florida,70036
2017,Georgia,Georgia,8431
2017,Georgia,Hawaii,730
2017,Georgia,Illinois,22374
2017,Georgia,Indiana,11493
2017,Georgia,Iowa,2719
2017,Georgia,Kansas,2096
2017,Georgia,Kentucky,10398
2017,Georgia,Louisiana,18485
2017,Georgia,Maine,1376
2017,Georgia,Maryland,13109
2017,Georgia,Massachusetts,13596
2017,Georgia,Michigan,14039
2017,Georgia,Minnesota,10655
2017,Georgia,Mississippi,6962
2017,Georgia,Missouri,13502
2017,Georgia,Montana,195
2017,Georgia,Nebraska,3768
2017,Georgia,Nevada,9380
2017,Georgia,New Hampshire,728
2017,Georgia,New Jersey,13040
2017,Georgia,New Mexico,865
2017,Georgia,New York,22568
2017,Georgia,North Carolina,25299
2017,Georgia,North Dakota,21
2017,Georgia,Ohio,13543
2017,Georgia,Oklahoma,5312
2017,Georgia,Oregon,2662
2017,Georgia,Pennsylvania,19192
2017,Georgia,Rhode Island,2080
2017,Georgia,South Carolina,14686
2017,Georgia,South Dakota,597
2017,Georgia,Tennessee,16372
2017,Georgia,Texas,32868
2017,Georgia,Utah,5944
2017,Georgia,Vermont,793
2017,Georgia,Virginia,24684
2017,Georgia,Washington,6254
2017,Georgia,West Virginia,2464
2017,Georgia,Wisconsin,8928
2017,Georgia,Wyoming,185
2017,Hawaii,Alaska,781
2017,Hawaii,Arizona,3385
2017,Hawaii,California,22981
2017,Hawaii,Colorado,1182
2017,Hawaii,Georgia,730
2017,Hawaii,Hawaii,28946
2017,Hawaii,Illinois,790
2017,Hawaii,Minnesota,497
2017,Hawaii,Nevada,1862
2017,Hawaii,New Jersey,728
2017,Hawaii,New York,849
2017,Hawaii,Oregon,2416
2017,Hawaii,Texas,2443
2017,Hawaii,Utah,733
2017,Hawaii,Washington,6423
2017,Idaho,Arizona,2226
2017,Idaho,California,4797
2017,Idaho,Colorado,5412
2017,Idaho,Idaho,3
2017,Idaho,Illinois,1654
2017,Idaho,Minnesota,1531
2017,Idaho,Nevada,1454
2017,Idaho,Oregon,1285
2017,Idaho,Texas,782
2017,Idaho,Utah,9041
2017,Idaho,Washington,5902
2017,Illinois,Alabama,3888
2017,Illinois,Alaska,1318
2017,Illinois,Arizona,14313
2017,Illinois,Arkansas,2346
2017,Illinois,California,35050
2017,Illinois,Colorado,18999
2017,Illinois,Connecticut,4243
2017,Illinois,Florida,26830
2017,Illinois,Georgia,22374
2017,Illinois,Hawaii,790
2017,Illinois,Idaho,1654
2017,Illinois,Illinois,4794
2017,Illinois,Indiana,8279
2017,Illinois,Iowa,4961
2017,Illinois,Kansas,4913
2017,Illinois,Kentucky,6655
2017,Illinois,Louisiana,4860
2017,Illinois,Maine,1621
2017,Illinois,Maryland,6576
2017,Illinois,Massachusetts,15105
2017,Illinois,Michigan,25105
2017,Illinois,Minnesota,22270
2017,Illinois,Mississippi,963
2017,Illinois,Missouri,10989
2017,Illinois,Montana,1633
2017,Illinois,Nebraska,6232
2017,Illinois,Nevada,13036
2017,Illinois,New Hampshire,2143
2017,Illinois,New Jersey,11819
2017,Illinois,New Mexico,318
2017,Illinois,New York,21092
2017,Illinois,North Carolina,12514
2017,Illinois,North Dakota,1903
2017,Illinois,Ohio,12812
2017,Illinois,Oklahoma,2541
2017,Illinois,Oregon,5826
2017,Illinois,Pennsylvania,17033
2017,Illinois,Rhode Island,1706
2017,Illinois,South Carolina,4180
2017,Illinois,South Dakota,3320
2017,Illinois,Tennessee,10724
2017,Illinois,Texas,23784
2017,Illinois,Utah,7806
2017,Illinois,Vermont,1481
2017,Illinois,Virginia,21766
2017,Illinois,Washington,11307
2017,Illinois,West Virginia,908
2017,Illinois,Wisconsin,16057
2017,Illinois,Wyoming,1041
2017,Indiana,Arizona,2672
2017,Indiana,California,2923
2017,Indiana,Colorado,4076
2017,Indiana,Florida,5376
2017,Indiana,Georgia,11493
2017,Indiana,Illinois,8279
2017,Indiana,Louisiana,44
2017,Indiana,Maryland,1952
2017,Indiana,Massachusetts,1218
2017,Indiana,Michigan,4852
2017,Indiana,Minnesota,3213
2017,Indiana,Nevada,2035
2017,Indiana,New Jersey,2981
2017,Indiana,North Carolina,1832
2017,Indiana,Texas,4894
2017,Indiana,Utah,328
2017,Indiana,Virginia,1144
2017,Indiana,Washington,470
2017,Iowa,Arizona,1609
2017,Iowa,Colorado,3655
2017,Iowa,Florida,155
2017,Iowa,Georgia,2719
2017,Iowa,Illinois,4961
2017,Iowa,Michigan,1380
2017,Iowa,Minnesota,1754
2017,Iowa,Missouri,1354
2017,Iowa,Nevada,812
2017,Iowa,New Jersey,273
2017,Iowa,Oklahoma,2
2017,Iowa,Texas,2375
2017,Iowa,Utah,628
2017,Kansas,Arizona,730
2017,Kansas,Colorado,2654
2017,Kansas,Georgia,2096
2017,Kansas,Illinois,4913
2017,Kansas,Kansas,1
2017,Kansas,Minnesota,1505
2017,Kansas,Missouri,1354
2017,Kansas,Nevada,732
2017,Kansas,Texas,2662
2017,Kansas,Washington,316
2017,Kentucky,Arizona,1000
2017,Kentucky,California,2309
2017,Kentucky,Colorado,2999
2017,Kentucky,Florida,4113
2017,Kentucky,Georgia,10398
2017,Kentucky,Illinois,6655
2017,Kentucky,Maryland,2677
2017,Kentucky,Massachusetts,1164
2017,Kentucky,Michigan,2342
2017,Kentucky,Minnesota,1940
2017,Kentucky,Missouri,414
2017,Kentucky,Nevada,1826
2017,Kentucky,New Jersey,960
2017,Kentucky,New York,587
2017,Kentucky,North Carolina,551
2017,Kentucky,Pennsylvania,137
2017,Kentucky,Tennessee,776
2017,Kentucky,Texas,2461
2017,Kentucky,Utah,1069
2017,Kentucky,Virginia,310
2017,Kentucky,Washington,191
2017,Kentucky,Wisconsin,592
2017,Louisiana,Arizona,752
2017,Louisiana,California,5949
2017,Louisiana,Colorado,3599
2017,Louisiana,Florida,7211
2017,Louisiana,Georgia,18485
2017,Louisiana,Illinois,4860
2017,Louisiana,Indiana,44
2017,Louisiana,Maryland,2547
2017,Louisiana,Massachusetts,1344
2017,Louisiana,Michigan,2496
2017,Louisiana,Minnesota,853
2017,Louisiana,Missouri,1687
2017,Louisiana,Nevada,2166
2017,Louisiana,New Jersey,1900
2017,Louisiana,New York,3334
2017,Louisiana,North Carolina,4497
2017,Louisiana,Ohio,381
2017,Louisiana,Pennsylvania,2078
2017,Louisiana,Rhode Island,76
2017,Louisiana,Tennessee,2351
2017,Louisiana,Texas,19151
2017,Louisiana,Utah,710
2017,Louisiana,Virginia,2408
2017,Louisiana,Washington,730
2017,Maine,Florida,14
2017,Maine,Georgia,1376
2017,Maine,Illinois,1621
2017,Maine,Maryland,2444
2017,Maine,Michigan,454
2017,Maine,New Jersey,2550
2017,Maine,New York,2658
2017,Maine,North Carolina,1450
2017,Maine,Virginia,60
2017,Maryland,Alabama,770
2017,Maryland,Arizona,3556
2017,Maryland,California,7269
2017,Maryland,Colorado,4910
2017,Maryland,Connecticut,4971
2017,Maryland,Florida,22096
2017,Maryland,Georgia,13109
2017,Maryland,Illinois,6576
2017,Maryland,Indiana,1952
2017,Maryland,Kentucky,2677
2017,Maryland,Louisiana,2547
2017,Maryland,Maine,2444
2017,Maryland,Massachusetts,11808
2017,Maryland,Michigan,6964
2017,Maryland,Minnesota,3968
2017,Maryland,Missouri,3639
2017,Maryland,Nevada,4166
2017,Maryland,New Hampshire,4844
2017,Maryland,New Jersey,1054
2017,Maryland,New Mexico,545
2017,Maryland,New York,8432
2017,Maryland,North Carolina,9115
2017,Maryland,Ohio,3592
2017,Maryland,Oklahoma,762
2017,Maryland,Oregon,348
2017,Maryland,Rhode Island,5460
2017,Maryland,South Carolina,2638
2017,Maryland,Tennessee,4654
2017,Maryland,Texas,8399
2017,Maryland,Utah,1863
2017,Maryland,Washington,1915
2017,Maryland,Wisconsin,1853
2017,Massachusetts,Arizona,3206
2017,Massachusetts,California,16224
2017,Massachusetts,Colorado,5711
2017,Massachusetts,Florida,21429
2017,Massachusetts,Georgia,13596
2017,Massachusetts,Illinois,15105
2017,Massachusetts,Indiana,1218
2017,Massachusetts,Kentucky,1164
2017,Massachusetts,Louisiana,1344
2017,Massachusetts,Maryland,11808
2017,Massachusetts,Massachusetts,254
2017,Massachusetts,Michigan,7495
2017,Massachusetts,Minnesota,4215
2017,Massachusetts,Missouri,2597
2017,Massachusetts,Nevada,2631
2017,Massachusetts,New Jersey,9828
2017,Massachusetts,New York,19239
2017,Massachusetts,North Carolina,9375
2017,Massachusetts,Ohio,4930
2017,Massachusetts,Oregon,1240
2017,Massachusetts,Pennsylvania,12112
2017,Massachusetts,South Carolina,1548
2017,Massachusetts,Tennessee,3311
2017,Massachusetts,Texas,10073
2017,Massachusetts,Utah,2321
2017,Massachusetts,Virginia,21156
2017,Massachusetts,Washington,4151
2017,Massachusetts,Wisconsin,1211
2017,Michigan,Alabama,629
2017,Michigan,Arizona,5877
2017,Michigan,Arkansas,458
2017,Michigan,California,7584
2017,Michigan,Colorado,7143
2017,Michigan,Connecticut,2755
2017,Michigan,Florida,16069
2017,Michigan,Georgia,14039
2017,Michigan,Illinois,25105
2017,Michigan,Indiana,4852
2017,Michigan,Iowa,1380
2017,Michigan,Kentucky,2342
2017,Michigan,Louisiana,2496
2017,Michigan,Maine,454
2017,Michigan,Maryland,6964
2017,Michigan,Massachusetts,7495
2017,Michigan,Michigan,9299
2017,Michigan,Minnesota,9327
2017,Michigan,Missouri,4238
2017,Michigan,Nebraska,1343
2017,Michigan,Nevada,6460
2017,Michigan,New Hampshire,497
2017,Michigan,New Jersey,3208
2017,Michigan,New York,11384
2017,Michigan,North Carolina,6702
2017,Michigan,Ohio,4282
2017,Michigan,Oklahoma,1114
2017,Michigan,Oregon,813
2017,Michigan,Pennsylvania,9400
2017,Michigan,Rhode Island,1598
2017,Michigan,South Carolina,1109
2017,Michigan,Tennessee,5787
2017,Michigan,Texas,9189
2017,Michigan,Utah,2928
2017,Michigan,Vermont,26
2017,Michigan,Virginia,6491
2017,Michigan,Washington,4625
2017,Michigan,Wisconsin,7157
2017,Minnesota,Alaska,1233
2017,Minnesota,Arizona,8451
2017,Minnesota,California,14357
2017,Minnesota,Colorado,11811
2017,Minnesota,Connecticut,1706
2017,Minnesota,Florida,7878
2017,Minnesota,Georgia,10655
2017,Minnesota,Hawaii,497
2017,Minnesota,Idaho,1531
2017,Minnesota,Illinois,22270
2017,Minnesota,Indiana,3213
2017,Minnesota,Iowa,1754
2017,Minnesota,Kansas,1505
2017,Minnesota,Kentucky,1940
2017,Minnesota,Louisiana,853
2017,Minnesota,Maryland,3968
2017,Minnesota,Massachusetts,4215
2017,Minnesota,Michigan,9327
2017,Minnesota,Minnesota,4960
2017,Minnesota,Missouri,7319
2017,Minnesota,Montana,4011
2017,Minnesota,Nebraska,4413
2017,Minnesota,Nevada,5688
2017,Minnesota,New Jersey,2741
2017,Minnesota,New Mexico,211
2017,Minnesota,New York,6252
2017,Minnesota,North Carolina,5921
2017,Minnesota,North Dakota,7479
2017,Minnesota,Ohio,3652
2017,Minnesota,Oklahoma,1701
2017,Minnesota,Oregon,3468
2017,Minnesota,Pennsylvania,6033
2017,Minnesota,South Dakota,5128
2017,Minnesota,Tennessee,3518
2017,Minnesota,Texas,9791
2017,Minnesota,Utah,3913
2017,Minnesota,Virginia,5072
2017,Minnesota,Washington,7257
2017,Minnesota,Wisconsin,9737
2017,Minnesota,Wyoming,212
2017,Mississippi,Georgia,6962
2017,Mississippi,Illinois,963
2017,Mississippi,Texas,2621
2017,Missouri,Arizona,6115
2017,Missouri,Arkansas,1351
2017,Missouri,California,7034
2017,Missouri,Colorado,9070
2017,Missouri,Florida,8349
2017,Missouri,Georgia,13502
2017,Missouri,Illinois,10989
2017,Missouri,Iowa,1354
2017,Missouri,Kansas,1354
2017,Missouri,Kentucky,414
2017,Missouri,Louisiana,1687
2017,Missouri,Maryland,3639
2017,Missouri,Massachusetts,2597
2017,Missouri,Michigan,4238
2017,Missouri,Minnesota,7319
2017,Missouri,Missouri,1286
2017,Missouri,Nebraska,1897
2017,Missouri,Nevada,5060
2017,Missouri,New Jersey,3632
2017,Missouri,North Carolina,4541
2017,Missouri,Ohio,1733
2017,Missouri,Oklahoma,1972
2017,Missouri,Oregon,1744
2017,Missouri,Pennsylvania,2131
2017,Missouri,South Carolina,170
2017,Missouri,Tennessee,2872
2017,Missouri,Texas,12975
2017,Missouri,Utah,2068
2017,Missouri,Virginia,2861
2017,Missouri,Washington,2672
2017,Missouri,Wisconsin,1469
2017,Montana,California,652
2017,Montana,Colorado,5963
2017,Montana,Georgia,195
2017,Montana,Illinois,1633
2017,Montana,Minnesota,4011
2017,Montana,New Jersey,124
2017,Montana,Oregon,404
2017,Montana,Texas,250
2017,Montana,Utah,8312
2017,Montana,Washington,473
2017,Nebraska,Arizona,2998
2017,Nebraska,California,824
2017,Nebraska,Colorado,6012
2017,Nebraska,Florida,413
2017,Nebraska,Georgia,3768
2017,Nebraska,Illinois,6232
2017,Nebraska,Michigan,1343
2017,Nebraska,Minnesota,4413
2017,Nebraska,Missouri,1897
2017,Nebraska,Nevada,1868
2017,Nebraska,New Jersey,542
2017,Nebraska,North Carolina,2
2017,Nebraska,Oregon,616
2017,Nebraska,Texas,4243
2017,Nebraska,Utah,1177
2017,Nebraska,Virginia,730
2017,Nebraska,Washington,729
2017,Nevada,Alabama,748
2017,Nevada,Alaska,157
2017,Nevada,Arizona,13736
2017,Nevada,Arkansas,730
2017,Nevada,California,58051
2017,Nevada,Colorado,16230
2017,Nevada,Connecticut,501
2017,Nevada,Florida,5754
2017,Nevada,Georgia,9380
2017,Nevada,Hawaii,1862
2017,Nevada,Idaho,1454
2017,Nevada,Illinois,13036
2017,Nevada,Indiana,2035
2017,Nevada,Iowa,812
2017,Nevada,Kansas,732
2017,Nevada,Kentucky,1826
2017,Nevada,Louisiana,2166
2017,Nevada,Maryland,4166
2017,Nevada,Massachusetts,2631
2017,Nevada,Michigan,6460
2017,Nevada,Minnesota,5688
2017,Nevada,Missouri,5060
2017,Nevada,Nebraska,1868
2017,Nevada,Nevada,3170
2017,Nevada,New Jersey,4294
2017,Nevada,New Mexico,1353
2017,Nevada,New York,9870
2017,Nevada,North Carolina,3946
2017,Nevada,Ohio,3698
2017,Nevada,Oklahoma,1800
2017,Nevada,Oregon,5656
2017,Nevada,Pennsylvania,5221
2017,Nevada,South Dakota,210
2017,Nevada,Tennessee,2644
2017,Nevada,Texas,21294
2017,Nevada,Utah,10176
2017,Nevada,Virginia,1553
2017,Nevada,Washington,13861
2017,Nevada,Wisconsin,2978
2017,New Hampshire,Florida,1987
2017,New Hampshire,Georgia,728
2017,New Hampshire,Illinois,2143
2017,New Hampshire,Maryland,4844
2017,New Hampshire,Michigan,497
2017,New Hampshire,New Jersey,682
2017,New Hampshire,North Carolina,80
2017,New Jersey,Alaska,26
2017,New Jersey,Arizona,4775
2017,New Jersey,California,20018
2017,New Jersey,Colorado,7066
2017,New Jersey,Connecticut,554
2017,New Jersey,Florida,33869
2017,New Jersey,Georgia,13040
2017,New Jersey,Hawaii,728
2017,New Jersey,Illinois,11819
2017,New Jersey,Indiana,2981
2017,New Jersey,Iowa,273
2017,New Jersey,Kentucky,960
2017,New Jersey,Louisiana,1900
2017,New Jersey,Maine,2550
2017,New Jersey,Maryland,1054
2017,New Jersey,Massachusetts,9828
2017,New Jersey,Michigan,3208
2017,New Jersey,Minnesota,2741
2017,New Jersey,Missouri,3632
2017,New Jersey,Montana,124
2017,New Jersey,Nebraska,542
2017,New Jersey,Nevada,4294
2017,New Jersey,New Hampshire,682
2017,New Jersey,New York,2925
2017,New Jersey,North Carolina,8417
2017,New Jersey,Ohio,5179
2017,New Jersey,Oregon,1799
2017,New Jersey,Rhode Island,943
2017,New Jersey,South Carolina,2902
2017,New Jersey,Tennessee,4136
2017,New Jersey,Texas,10801
2017,New Jersey,Utah,1349
2017,New Jersey,Vermont,1890
2017,New Jersey,Virginia,7258
2017,New Jersey,Washington,3849
2017,New Jersey,Wisconsin,2289
2017,New Jersey,Wyoming,166
2017,New York,Arizona,6077
2017,New York,California,38439
2017,New York,Colorado,6922
2017,New York,Florida,39432
2017,New York,Georgia,22568
2017,New York,Hawaii,849
2017,New York,Illinois,21092
2017,New York,Kentucky,587
2017,New York,Louisiana,3334
2017,New York,Maine,2658
2017,New York,Maryland,8432
2017,New York,Massachusetts,19239
2017,New York,Michigan,11384
2017,New York,Minnesota,6252
2017,New York,Nevada,9870
2017,New York,New Jersey,2925
2017,New York,New Mexico,313
2017,New York,New York,7055
2017,New York,North Carolina,15282
2017,New York,Oregon,1975
2017,New York,Pennsylvania,859
2017,New York,South Carolina,2942
2017,New York,Texas,7823
2017,New York,Utah,3970
2017,New York,Vermont,2344
2017,New York,Virginia,3124
2017,New York,Washington,5276
2017,New York,Wyoming,30
2017,North Carolina,Arizona,6516
2017,North Carolina,California,8577
2017,North Carolina,Colorado,7253
2017,North Carolina,Connecticut,4026
2017,North Carolina,Florida,22108
2017,North Carolina,Georgia,25299
2017,North Carolina,Illinois,12514
2017,North Carolina,Indiana,1832
2017,North Carolina,Kentucky,551
2017,North Carolina,Louisiana,4497
2017,North Carolina,Maine,1450
2017,North Carolina,Maryland,9115
2017,North Carolina,Massachusetts,9375
2017,North Carolina,Michigan,6702
2017,North Carolina,Minnesota,5921
2017,North Carolina,Missouri,4541
2017,North Carolina,Nebraska,2
2017,North Carolina,Nevada,3946
2017,North Carolina,New Hampshire,80
2017,North Carolina,New Jersey,8417
2017,North Carolina,New York,15282
2017,North Carolina,North Carolina,3767
2017,North Carolina,Ohio,2493
2017,North Carolina,Oklahoma,170
2017,North Carolina,Oregon,989
2017,North Carolina,Pennsylvania,11598
2017,North Carolina,Rhode Island,2848
2017,North Carolina,South Carolina,1635
2017,North Carolina,Tennessee,6835
2017,North Carolina,Texas,15373
2017,North Carolina,Utah,1889
2017,North Carolina,Virginia,8649
2017,North Carolina,Washington,2529
2017,North Carolina,Wisconsin,2
2017,North Dakota,Colorado,3563
2017,North Dakota,Georgia,21
2017,North Dakota,Illinois,1903
2017,North Dakota,Minnesota,7479
2017,North Dakota,North Dakota,1
2017,Ohio,Arizona,2557
2017,Ohio,California,3118
2017,Ohio,Colorado,3860
2017,Ohio,Connecticut,188
2017,Ohio,Florida,6761
2017,Ohio,Georgia,13543
2017,Ohio,Illinois,12812
2017,Ohio,Louisiana,381
2017,Ohio,Maryland,3592
2017,Ohio,Massachusetts,4930
2017,Ohio,Michigan,4282
2017,Ohio,Minnesota,3652
2017,Ohio,Missouri,1733
2017,Ohio,Nevada,3698
2017,Ohio,New Jersey,5179
2017,Ohio,North Carolina,2493
2017,Ohio,Ohio,1
2017,Ohio,Oregon,142
2017,Ohio,Pennsylvania,431
2017,Ohio,South Carolina,219
2017,Ohio,Tennessee,2464
2017,Ohio,Texas,6265
2017,Ohio,Virginia,3850
2017,Ohio,Washington,193
2017,Ohio,Wisconsin,1332
2017,Oklahoma,Arizona,2080
2017,Oklahoma,California,1051
2017,Oklahoma,Colorado,5663
2017,Oklahoma,Florida,102
2017,Oklahoma,Georgia,5312
2017,Oklahoma,Illinois,2541
2017,Oklahoma,Iowa,2
2017,Oklahoma,Maryland,762
2017,Oklahoma,Michigan,1114
2017,Oklahoma,Minnesota,1701
2017,Oklahoma,Missouri,1972
2017,Oklahoma,Nevada,1800
2017,Oklahoma,North Carolina,170
2017,Oklahoma,Texas,10028
2017,Oklahoma,Utah,1678
2017,Oklahoma,Washington,510
2017,Oregon,Alaska,1972
2017,Oregon,Arizona,7418
2017,Oregon,California,31417
2017,Oregon,Colorado,9348
2017,Oregon,Florida,582
2017,Oregon,Georgia,2662
2017,Oregon,Hawaii,2416
2017,Oregon,Idaho,1285
2017,Oregon,Illinois,5826
2017,Oregon,Maryland,348
2017,Oregon,Massachusetts,1240
2017,Oregon,Michigan,813
2017,Oregon,Minnesota,3468
2017,Oregon,Missouri,1744
2017,Oregon,Montana,404
2017,Oregon,Nebraska,616
2017,Oregon,Nevada,5656
2017,Oregon,New Jersey,1799
2017,Oregon,New Mexico,110
2017,Oregon,New York,1975
2017,Oregon,North Carolina,989
2017,Oregon,Ohio,142
2017,Oregon,Oregon,1
2017,Oregon,Pennsylvania,354
2017,Oregon,Texas,6062
2017,Oregon,Utah,7527
2017,Oregon,Virginia,1031
2017,Oregon,Washington,9946
2017,Oregon,Wisconsin,164
2017,Pennsylvania,Arizona,6263
